0.0	0.0	0	
20.057142857142857	18.233766233766232	52	
17.763157894736842	17.76923076923077	77	
0.6428571428571429	13.1625	78	
97.2	22.375690607734807	150	
0.9310344827586207	19.414285714285715	151	
0.0	16.43951612903226	151	
43.2	19.679577464788732	207	
12.342857142857143	18.87460815047022	223	
1.0	17.429394812680115	224	
42.42857142857143	20.12853470437018	290	
12.6	19.60635696821516	297	
0.0	18.142533936651585	297	
0.0	16.989406779661017	297	
0.0	15.847826086956522	297	
0.0	14.877551020408163	297	
0.0	14.01923076923077	297	
46.575	16.120717781402938	366	
1.8	15.11836115326252	369	
1.6875	14.778106508875739	370	
69.42857142857143	16.927659574468084	442	
0.7941176470588235	16.185385656292286	443	
0.0	15.473479948253557	443	
36.81818181818182	16.623011015911874	503	
7.163265306122449	16.069204152249135	516	
0.0	15.671541057367829	516	
42.0	16.92192513368984	586	
2.076923076923077	16.52029136316337	588	
0.84375	15.998993963782697	589	
0.0	15.808151093439363	589	
58.90909090909091	17.177093358999038	661	
0.84375	16.67350746268657	662	
0.0	16.160940325497286	662	
54.0	17.353765323992995	734	
0.7941176470588235	16.875	735	
0.0	16.40082644628099	735	
60.75	17.403877221324716	798	
8.4375	17.16443745082612	808	
0.0	16.39068369646882	808	
0.0	16.244229337304542	808	
0.0	15.900874635568513	808	
0.0	15.494318181818182	808	
0.0	15.139486467730743	808	
40.224489795918366	15.964429530201341	881	
0.0	15.526762402088773	881	
0.0	15.426070038910506	881	
59.0625	16.313214739517154	951	
1.8	16.041770573566083	953	
0.84375	15.744498777506113	954	
54.75	16.574417214584578	1027	
0.0	16.14967967384974	1027	
0.0	15.827054794520548	1027	
50.351351351351354	16.54108440469536	1096	
2.6129032258064515	16.303846153846155	1099	
5.282608695652174	16.032154340836012	1108	
78.15789473684211	16.649522799575823	1163	
9.818181818181818	16.5620743844945	1171	
1.8	16.325257731958764	1173	
0.0	16.084814626714067	1173	
52.54054054054054	16.757228315054835	1245	
0.9	16.523575638506877	1246	
0.0	16.283639883833494	1246	
56.31428571428572	16.94243577545195	1319	
0.0	16.672752808988765	1319	
0.0	16.411520737327187	1319	
0.0	16.129076086956523	1319	
0.0	15.919982118909253	1319	
0.0	15.688546255506608	1319	
39.15	16.087840761575077	1377	
10.96875	16.017925736235597	1390	
1.6875	15.824842105263158	1392	
69.42857142857143	16.44943820224719	1464	
0.84375	16.24435318275154	1465	
0.0	16.01417004048583	1465	
0.0	15.790419161676647	1465	
54.0	16.331759149940968	1537	
0.84375	16.13913719393704	1538	
0.0	15.977683724509427	1538	
47.25	16.445454545454545	1608	
0.8181818181818182	16.252525252525253	1609	
1.8	16.09211986681465	1611	
51.54545454545455	16.519736842105264	1674	
6.942857142857143	16.39877300613497	1683	
0.7714285714285715	16.203848895224517	1684	
53.25	16.673117522871216	1755	
1.8	16.51775766016713	1757	
0.0	16.347002067539627	1757	
0.0	16.16871165644172	1757	
42.84782608695652	16.574974840657497	1830	
0.0	16.269344748106683	1830	
0.0	16.141783730806925	1830	
0.0	15.96961861667744	1830	
0.0	15.902800128741552	1830	
0.0	15.765794511805998	1830	
49.15384615384615	16.176173967853767	1901	
1.588235294117647	16.021515434985968	1903	
0.0	15.853440296204875	1903	
56.53125	16.25114573785518	1970	
4.821428571428571	16.149303452453058	1975	
0.7714285714285715	15.988013185495955	1976	
49.5	16.340841730883223	2042	
5.7272727272727275	16.23803933078955	2049	
0.0	16.082267441860466	2049	
0.0	15.938634399308556	2049	
58.90909090909091	16.34332191780822	2121	
0.8709677419354839	16.203054298642535	2122	
0.0	16.039753639417693	2122	
58.09090909090909	16.424687933425798	2193	
1.6363636363636365	16.290544255085212	2195	
0.0	16.15290269828291	2195	
54.0	16.520647773279354	2267	
0.8181818181818182	16.37764108050281	2268	
0.0	16.238663484486874	2268	
58.90909090909091	16.604467805519054	2340	
0.84375	16.468733715476812	2341	
0.0	16.324121900826448	2341	
0.0	16.19446579554189	2341	
0.0	16.054610109220217	2341	
0.0	15.921158690176322	2341	
0.0	15.793853073463268	2341	
50.351351351351354	16.106435643564357	2410	
2.4545454545454546	15.99582617235453	2413	
1.125	15.908713692946058	2414	
39.638297872340424	16.173944511459588	2483	
1.173913043478261	16.005486641221374	2485	
0.0	15.967396477867682	2485	
53.270270270270274	16.29299363057325	2558	
0.0	16.159569489939166	2558	
0.0	16.03575574645925	2558	
50.029411764705884	16.302004146510022	2621	
6.545454545454546	16.228395061728396	2629	
2.076923076923077	16.144772727272727	2631	
54.77142857142857	16.449605411499437	2702	
1.6363636363636365	16.3401969561325	2704	
0.0	16.21319120586276	2704	
0.0	16.102337891486545	2704	
52.54054054054054	16.397287245679284	2776	
0.8181818181818182	16.282084690553745	2777	
0.0	16.176699029126212	2777	
49.62162162162162	16.44156678082192	2845	
2.4545454545454546	16.34346439957492	2848	
1.588235294117647	16.237602869803755	2850	
0.0	16.108436257065105	2850	
0.0	15.974673033008097	2850	
1.4594594594594594	15.860762100926879	2852	
118.125	16.196674194210633	2922	
2.7	16.11077111383109	2925	
0.0	16.009527670788568	2925	
50.72727272727273	16.23696396215019	2987	
7.105263157894737	16.16763236763237	2997	
0.7941176470588235	16.06390156777138	2998	
0.0	15.965680473372782	2998	
46.09756097560975	16.207395812952456	3068	
1.62	16.062960092987215	3071	
0.0	16.01332560834299	3071	
84.52173913043478	16.31628532974428	3143	
0.84375	16.218570882690102	3144	
0.0	16.12613981762918	3144	
42.34090909090909	16.34036541721605	3213	
2.892857142857143	16.26981450252951	3216	
1.0	16.19295302013423	3217	
51.08108108108108	16.43195704499167	3287	
2.4545454545454546	16.347073978652926	3290	
0.0	16.245427944403804	3290	
49.84615384615385	16.48338478300345	3362	
0.9	16.39599133261105	3363	
0.0	16.29886914378029	3363	
0.0	16.197110239029612	3363	
0.0	16.10517914153955	3363	
0.0	16.000176211453745	3363	
39.9375	16.19811320754717	3434	
3.6	16.162369337979094	3436	
0.0	16.08670019074042	3436	
0.0	15.975891165834337	3436	
45.225	16.173221614227085	3503	
0.0	16.036113936927773	3503	
0.0	15.987322515212982	3503	
51.1578947368421	16.2117903930131	3575	
1.125	16.151221144195382	3576	
0.0	16.089318446925514	3576	
